-1.2e0 1.5707901e-1 3.7063725e-2 3.7063725e-2
-1.1e0 1.5707901e-1 4.665383e-2 4.665383e-2
-1.0e0 1.5707901e-1 5.7542223e-2 5.7542223e-2
-9.0e-1 1.5707901e-1 6.9591258e-2 6.9591258e-2
-8.0e-1 1.5707901e-1 8.2499034e-2 8.2499034e-2
-7.0e-1 1.5707901e-1 9.5846335e-2 9.5846335e-2
-6.0e-1 1.5707901e-1 1.09142033e-1 1.09142033e-1
-5.0e-1 1.5707901e-1 1.2184803e-1 1.2184803e-1
-4.0e-1 1.5707901e-1 1.33316743e-1 1.33316743e-1
-3.0e-1 1.5707901e-1 1.42985063e-1 1.42985063e-1
-2.0e-1 1.5707901e-1 1.5032429e-1 1.5032429e-1
-1.0e-1 1.5707901e-1 1.54891751e-1 1.54891751e-1
0.0e0 1.5707901e-1 1.5641998e-1 1.5641998e-1
1.0e-1 1.5707901e-1 1.54891751e-1 1.54891751e-1
2.0e-1 1.5707901e-1 1.5032429e-1 1.5032429e-1
3.0e-1 1.5707901e-1 1.42985063e-1 1.42985063e-1
4.0e-1 1.5707901e-1 1.33316743e-1 1.33316743e-1
5.0e-1 1.5707901e-1 1.2184803e-1 1.2184803e-1
6.0e-1 1.5707901e-1 1.09142033e-1 1.09142033e-1
7.0e-1 1.5707901e-1 9.5846335e-2 9.5846335e-2
8.0e-1 1.5707901e-1 8.2499034e-2 8.2499034e-2
9.0e-1 1.5707901e-1 6.9591258e-2 6.9591258e-2
1.0e0 1.5707901e-1 5.7542223e-2 5.7542223e-2
1.1e0 1.5707901e-1 4.665383e-2 4.665383e-2
1.2e0 1.5707901e-1 3.7063725e-2 3.7063725e-2
1.3e0 1.5707901e-1 2.8865735e-2 2.8865735e-2
1.4e0 1.5707901e-1 2.2027063e-2 2.2027063e-2
1.5e0 1.5707901e-1 1.6489806e-2 1.6489806e-2
1.6e0 1.5707901e-1 1.20917448e-2 1.20917448e-2
1.7e0 1.5707901e-1 8.6929898e-3 8.6929898e-3
1.8e0 1.5707901e-1 6.1257913e-3 6.1257913e-3
1.9e0 1.5707901e-1 4.2312732e-3 4.2312732e-3
2.0e0 1.5707901e-1 2.8648036e-3 2.8648036e-3

-2.0e0 3.1415802e-1 5.659278e-3 5.659278e-3
-1.9e0 3.1415802e-1 8.3586708e-3 8.3586708e-3
-1.8e0 3.1415802e-1 1.21011978e-2 1.21011978e-2
-1.7e0 3.1415802e-1 1.71725716e-2 1.71725716e-2
-1.6e0 3.1415802e-1 2.38866438e-2 2.38866438e-2
-1.5e0 3.1415802e-1 3.2574796e-2 3.2574796e-2
-1.4e0 3.1415802e-1 4.3513373e-2 4.3513373e-2
-1.3e0 3.1415802e-1 5.7022832e-2 5.7022832e-2
-1.2e0 3.1415802e-1 7.3217557e-2 7.3217557e-2
-1.1e0 3.1415802e-1 9.2162334e-2 9.2162334e-2
-1.0e0 3.1415802e-1 1.13671814e-1 1.13671814e-1
-9.0e-1 3.1415802e-1 1.37474089e-1 1.37474089e-1
-8.0e-1 3.1415802e-1 1.6297276e-1 1.6297276e-1
-7.0e-1 3.1415802e-1 1.89339693e-1 1.89339693e-1
-6.0e-1 3.1415802e-1 2.15604688e-1 2.15604688e-1
-5.0e-1 3.1415802e-1 2.40704756e-1 2.40704756e-1
-4.0e-1 3.1415802e-1 2.63360634e-1 2.63360634e-1
-3.0e-1 3.1415802e-1 2.8245992e-1 2.8245992e-1
-2.0e-1 3.1415802e-1 2.969582e-1 2.969582e-1
-1.0e-1 3.1415802e-1 3.05980994e-1 3.05980994e-1
0.0e0 3.1415802e-1 3.0899994e-1 3.0899994e-1
1.0e-1 3.1415802e-1 3.05980994e-1 3.05980994e-1
2.0e-1 3.1415802e-1 2.969582e-1 2.969582e-1
3.0e-1 3.1415802e-1 2.8245992e-1 2.8245992e-1
4.0e-1 3.1415802e-1 2.63360634e-1 2.63360634e-1
5.0e-1 3.1415802e-1 2.40704756e-1 2.40704756e-1
6.0e-1 3.1415802e-1 2.15604688e-1 2.15604688e-1
7.0e-1 3.1415802e-1 1.89339693e-1 1.89339693e-1
8.0e-1 3.1415802e-1 1.6297276e-1 1.6297276e-1
9.0e-1 3.1415802e-1 1.37474089e-1 1.37474089e-1
1.0e0 3.1415802e-1 1.13671814e-1 1.13671814e-1
1.1e0 3.1415802e-1 9.2162334e-2 9.2162334e-2
1.2e0 3.1415802e-1 7.3217557e-2 7.3217557e-2
1.3e0 3.1415802e-1 5.7022832e-2 5.7022832e-2
1.4e0 3.1415802e-1 4.3513373e-2 4.3513373e-2
1.5e0 3.1415802e-1 3.2574796e-2 3.2574796e-2
1.6e0 3.1415802e-1 2.38866438e-2 2.38866438e-2
1.7e0 3.1415802e-1 1.71725716e-2 1.71725716e-2
1.8e0 3.1415802e-1 1.21011978e-2 1.21011978e-2
1.9e0 3.1415802e-1 8.3586708e-3 8.3586708e-3
2.0e0 3.1415802e-1 5.659278e-3 5.659278e-3

-2.0e0 4.7123703e-1 8.3145607e-3 8.3145607e-3
-1.9e0 4.7123703e-1 1.22804845e-2 1.22804845e-2
-1.8e0 4.7123703e-1 1.77789717e-2 1.77789717e-2
-1.7e0 4.7123703e-1 2.52297888e-2 2.52297888e-2
-1.6e0 4.7123703e-1 3.50940437e-2 3.50940437e-2
-1.5e0 4.7123703e-1 4.78586e-2 4.78586e-2
-1.4e0 4.7123703e-1 6.3929459e-2 6.3929459e-2
-1.3e0 4.7123703e-1 8.3777435e-2 8.3777435e-2
-1.2e0 4.7123703e-1 1.07570581e-1 1.07570581e-1
-1.1e0 4.7123703e-1 1.35404077e-1 1.35404077e-1
-1.0e0 4.7123703e-1 1.67005615e-1 1.67005615e-1
-9.0e-1 4.7123703e-1 2.01975703e-1 2.01975703e-1
-8.0e-1 4.7123703e-1 2.39438124e-1 2.39438124e-1
-7.0e-1 4.7123703e-1 2.78176186e-1 2.78176186e-1
-6.0e-1 4.7123703e-1 3.16764482e-1 3.16764482e-1
-5.0e-1 4.7123703e-1 3.53641278e-1 3.53641278e-1
-4.0e-1 4.7123703e-1 3.8692709e-1 3.8692709e-1
-3.0e-1 4.7123703e-1 4.1498759e-1 4.1498759e-1
-2.0e-1 4.7123703e-1 4.36288336e-1 4.36288336e-1
-1.0e-1 4.7123703e-1 4.49544542e-1 4.49544542e-1
0.0e0 4.7123703e-1 4.5397995e-1 4.5397995e-1
1.0e-1 4.7123703e-1 4.49544542e-1 4.49544542e-1
2.0e-1 4.7123703e-1 4.36288336e-1 4.36288336e-1
3.0e-1 4.7123703e-1 4.1498759e-1 4.1498759e-1
4.0e-1 4.7123703e-1 3.8692709e-1 3.8692709e-1
5.0e-1 4.7123703e-1 3.53641278e-1 3.53641278e-1
6.0e-1 4.7123703e-1 3.16764482e-1 3.16764482e-1
7.0e-1 4.7123703e-1 2.78176186e-1 2.78176186e-1
8.0e-1 4.7123703e-1 2.39438124e-1 2.39438124e-1
9.0e-1 4.7123703e-1 2.01975703e-1 2.01975703e-1
1.0e0 4.7123703e-1 1.67005615e-1 1.67005615e-1
1.1e0 4.7123703e-1 1.35404077e-1 1.35404077e-1
1.2e0 4.7123703e-1 1.07570581e-1 1.07570581e-1
1.3e0 4.7123703e-1 8.3777435e-2 8.3777435e-2
1.4e0 4.7123703e-1 6.3929459e-2 6.3929459e-2
1.5e0 4.7123703e-1 4.78586e-2 4.78586e-2
1.6e0 4.7123703e-1 3.50940437e-2 3.50940437e-2
1.7e0 4.7123703e-1 2.52297888e-2 2.52297888e-2
1.8e0 4.7123703e-1 1.77789717e-2 1.77789717e-2
1.9e0 4.7123703e-1 1.22804845e-2 1.22804845e-2
2.0e0 4.7123703e-1 8.3145607e-3 8.3145607e-3

-2.0e0 6.2831604e-1 1.07648999e-2 1.07648999e-2
-1.9e0 6.2831604e-1 1.58995998e-2 1.58995998e-2
-1.8e0 6.2831604e-1 2.30185164e-2 2.30185164e-2
-1.7e0 6.2831604e-1 3.26651236e-2 3.26651236e-2
-1.6e0 6.2831604e-1 4.54364198e-2 4.54364198e-2
-1.5e0 6.2831604e-1 6.1962749e-2 6.1962749e-2
-1.4e0 6.2831604e-1 8.2769765e-2 8.2769765e-2
-1.3e0 6.2831604e-1 1.0846703e-1 1.0846703e-1
-1.2e0 6.2831604e-1 1.39272127e-1 1.39272127e-1
-1.1e0 6.2831604e-1 1.75308281e-1 1.75308281e-1
-1.0e0 6.2831604e-1 2.16222937e-1 2.16222937e-1
-9.0e-1 6.2831604e-1 2.61498872e-1 2.61498872e-1
-8.0e-1 6.2831604e-1 3.1000164e-1 3.1000164e-1
-7.0e-1 6.2831604e-1 3.60155986e-1 3.60155986e-1
-6.0e-1 6.2831604e-1 4.1011643e-1 4.1011643e-1
-5.0e-1 6.2831604e-1 4.57860988e-1 4.57860988e-1
-4.0e-1 6.2831604e-1 5.00956284e-1 5.00956284e-1
-3.0e-1 6.2831604e-1 5.37286342e-1 5.37286342e-1
-2.0e-1 6.2831604e-1 5.64864514e-1 5.64864514e-1
-1.0e-1 6.2831604e-1 5.82027385e-1 5.82027385e-1
0.0e0 6.2831604e-1 5.8776993e-1 5.8776993e-1
1.0e-1 6.2831604e-1 5.82027385e-1 5.82027385e-1
2.0e-1 6.2831604e-1 5.64864514e-1 5.64864514e-1
3.0e-1 6.2831604e-1 5.37286342e-1 5.37286342e-1
4.0e-1 6.2831604e-1 5.00956284e-1 5.00956284e-1
5.0e-1 6.2831604e-1 4.57860988e-1 4.57860988e-1
6.0e-1 6.2831604e-1 4.1011643e-1 4.1011643e-1
7.0e-1 6.2831604e-1 3.60155986e-1 3.60155986e-1
8.0e-1 6.2831604e-1 3.1000164e-1 3.1000164e-1
9.0e-1 6.2831604e-1 2.61498872e-1 2.61498872e-1
1.0e0 6.2831604e-1 2.16222937e-1 2.16222937e-1
1.1e0 6.2831604e-1 1.75308281e-1 1.75308281e-1
1.2e0 6.2831604e-1 1.39272127e-1 1.39272127e-1
1.3e0 6.2831604e-1 1.0846703e-1 1.0846703e-1
1.4e0 6.2831604e-1 8.2769765e-2 8.2769765e-2
1.5e0 6.2831604e-1 6.1962749e-2 6.1962749e-2
1.6e0 6.2831604e-1 4.54364198e-2 4.54364198e-2
1.7e0 6.2831604e-1 3.26651236e-2 3.26651236e-2
1.8e0 6.2831604e-1 2.30185164e-2 2.30185164e-2
1.9e0 6.2831604e-1 1.58995998e-2 1.58995998e-2
2.0e0 6.2831604e-1 1.07648999e-2 1.07648999e-2

-2.0e0 7.8539505e-1 1.29502255e-2 1.29502255e-2
-1.9e0 7.8539505e-1 1.91272935e-2 1.91272935e-2
-1.8e0 7.8539505e-1 2.76913838e-2 2.76913838e-2
-1.7e0 7.8539505e-1 3.92962978e-2 3.92962978e-2
-1.6e0 7.8539505e-1 5.46602275e-2 5.46602275e-2
-1.5e0 7.8539505e-1 7.454148e-2 7.454148e-2
-1.4e0 7.8539505e-1 9.9572418e-2 9.9572418e-2
-1.3e0 7.8539505e-1 1.3048635e-1 1.3048635e-1
-1.2e0 7.8539505e-1 1.67545026e-1 1.67545026e-1
-1.1e0 7.8539505e-1 2.1089669e-1 2.1089669e-1
-1.0e0 7.8539505e-1 2.60117215e-1 2.60117215e-1
-9.0e-1 7.8539505e-1 3.14584378e-1 3.14584378e-1
-8.0e-1 7.8539505e-1 3.72933437e-1 3.72933437e-1
-7.0e-1 7.8539505e-1 4.33269351e-1 4.33269351e-1
-6.0e-1 7.8539505e-1 4.93372002e-1 4.93372002e-1
-5.0e-1 7.8539505e-1 5.5080893e-1 5.5080893e-1
-4.0e-1 7.8539505e-1 6.02652773e-1 6.02652773e-1
-3.0e-1 7.8539505e-1 6.46358003e-1 6.46358003e-1
-2.0e-1 7.8539505e-1 6.79534676e-1 6.79534676e-1
-1.0e-1 7.8539505e-1 7.00181691e-1 7.00181691e-1
0.0e0 7.8539505e-1 7.0709e-1 7.0709e-1
1.0e-1 7.8539505e-1 7.00181691e-1 7.00181691e-1
2.0e-1 7.8539505e-1 6.79534676e-1 6.79534676e-1
3.0e-1 7.8539505e-1 6.46358003e-1 6.46358003e-1
4.0e-1 7.8539505e-1 6.02652773e-1 6.02652773e-1
5.0e-1 7.8539505e-1 5.5080893e-1 5.5080893e-1
6.0e-1 7.8539505e-1 4.93372002e-1 4.93372002e-1
7.0e-1 7.8539505e-1 4.33269351e-1 4.33269351e-1
8.0e-1 7.8539505e-1 3.72933437e-1 3.72933437e-1
9.0e-1 7.8539505e-1 3.14584378e-1 3.14584378e-1
1.0e0 7.8539505e-1 2.60117215e-1 2.60117215e-1
1.1e0 7.8539505e-1 2.1089669e-1 2.1089669e-1
1.2e0 7.8539505e-1 1.67545026e-1 1.67545026e-1
1.3e0 7.8539505e-1 1.3048635e-1 1.3048635e-1
1.4e0 7.8539505e-1 9.9572418e-2 9.9572418e-2
1.5e0 7.8539505e-1 7.454148e-2 7.454148e-2
1.6e0 7.8539505e-1 5.46602275e-2 5.46602275e-2
1.7e0 7.8539505e-1 3.92962978e-2 3.92962978e-2
1.8e0 7.8539505e-1 2.76913838e-2 2.76913838e-2
1.9e0 7.8539505e-1 1.91272935e-2 1.91272935e-2
2.0e0 7.8539505e-1 1.29502255e-2 1.29502255e-2

-2.0e0 9.4247406e-1 1.48166876e-2 1.48166876e-2
-1.9e0 9.4247406e-1 2.18840309e-2 2.18840309e-2
-1.8e0 9.4247406e-1 3.1682428e-2 3.1682428e-2
-1.7e0 9.4247406e-1 4.49599098e-2 4.49599098e-2
-1.6e0 9.4247406e-1 6.25381789e-2 6.25381789e-2
-1.5e0 9.4247406e-1 8.5284833e-2 8.5284833e-2
-1.4e0 9.4247406e-1 1.13923376e-1 1.13923376e-1
-1.3e0 9.4247406e-1 1.49292805e-1 1.49292805e-1
-1.2e0 9.4247406e-1 1.91692593e-1 1.91692593e-1
-1.1e0 9.4247406e-1 2.41292354e-1 2.41292354e-1
-1.0e0 9.4247406e-1 2.97606827e-1 2.97606827e-1
-9.0e-1 9.4247406e-1 3.59924117e-1 3.59924117e-1
-8.0e-1 9.4247406e-1 4.26682782e-1 4.26682782e-1
-7.0e-1 9.4247406e-1 4.95714662e-1 4.95714662e-1
-6.0e-1 9.4247406e-1 5.64479657e-1 5.64479657e-1
-5.0e-1 9.4247406e-1 6.30194731e-1 6.30194731e-1
-4.0e-1 9.4247406e-1 6.89510612e-1 6.89510612e-1
-3.0e-1 9.4247406e-1 7.39514897e-1 7.39514897e-1
-2.0e-1 9.4247406e-1 7.77473184e-1 7.77473184e-1
-1.0e-1 9.4247406e-1 8.01095969e-1 8.01095969e-1
0.0e0 9.4247406e-1 8.0899994e-1 8.0899994e-1
1.0e-1 9.4247406e-1 8.01095969e-1 8.01095969e-1
2.0e-1 9.4247406e-1 7.77473184e-1 7.77473184e-1
3.0e-1 9.4247406e-1 7.39514897e-1 7.39514897e-1
4.0e-1 9.4247406e-1 6.89510612e-1 6.89510612e-1
5.0e-1 9.4247406e-1 6.30194731e-1 6.30194731e-1
6.0e-1 9.4247406e-1 5.64479657e-1 5.64479657e-1
7.0e-1 9.4247406e-1 4.95714662e-1 4.95714662e-1
8.0e-1 9.4247406e-1 4.26682782e-1 4.26682782e-1
9.0e-1 9.4247406e-1 3.59924117e-1 3.59924117e-1
1.0e0 9.4247406e-1 2.97606827e-1 2.97606827e-1
1.1e0 9.4247406e-1 2.41292354e-1 2.41292354e-1
1.2e0 9.4247406e-1 1.91692593e-1 1.91692593e-1
1.3e0 9.4247406e-1 1.49292805e-1 1.49292805e-1
1.4e0 9.4247406e-1 1.13923376e-1 1.13923376e-1
1.5e0 9.4247406e-1 8.5284833e-2 8.5284833e-2
1.6e0 9.4247406e-1 6.25381789e-2 6.25381789e-2
1.7e0 9.4247406e-1 4.49599098e-2 4.49599098e-2
1.8e0 9.4247406e-1 3.1682428e-2 3.1682428e-2
1.9e0 9.4247406e-1 2.18840309e-2 2.18840309e-2
2.0e0 9.4247406e-1 1.48166876e-2 1.48166876e-2

-2.0e0 1.09955307e0 1.63183206e-2 1.63183206e-2
-1.9e0 1.09955307e0 2.4101921e-2 2.4101921e-2
-1.8e0 1.09955307e0 3.48933601e-2 3.48933601e-2
-1.7e0 1.09955307e0 4.95164804e-2 4.95164804e-2
-1.6e0 1.09955307e0 6.88762616e-2 6.88762616e-2
-1.5e0 1.09955307e0 9.392823e-2 9.392823e-2
-1.4e0 1.09955307e0 1.25469217e-1 1.25469217e-1
-1.3e0 1.09955307e0 1.64423245e-1 1.64423245e-1
-1.2e0 1.09955307e0 2.11120143e-1 2.11120143e-1
-1.1e0 1.09955307e0 2.6574671e-1 2.6574671e-1
-1.0e0 1.09955307e0 3.2776851e-1 3.2776851e-1
-9.0e-1 1.09955307e0 3.96401495e-1 3.96401495e-1
-8.0e-1 1.09955307e0 4.6992598e-1 4.6992598e-1
-7.0e-1 1.09955307e0 5.45954062e-1 5.45954062e-1
-6.0e-1 1.09955307e0 6.21688211e-1 6.21688211e-1
-5.0e-1 1.09955307e0 6.94063338e-1 6.94063338e-1
-4.0e-1 1.09955307e0 7.5939073e-1 7.5939073e-1
-3.0e-1 1.09955307e0 8.14462819e-1 8.14462819e-1
-2.0e-1 1.09955307e0 8.56268082e-1 8.56268082e-1
-1.0e-1 1.09955307e0 8.82284973e-1 8.82284973e-1
0.0e0 1.09955307e0 8.9098999e-1 8.9098999e-1
1.0e-1 1.09955307e0 8.82284973e-1 8.82284973e-1
2.0e-1 1.09955307e0 8.56268082e-1 8.56268082e-1
3.0e-1 1.09955307e0 8.14462819e-1 8.14462819e-1
4.0e-1 1.09955307e0 7.5939073e-1 7.5939073e-1
5.0e-1 1.09955307e0 6.94063338e-1 6.94063338e-1
6.0e-1 1.09955307e0 6.21688211e-1 6.21688211e-1
7.0e-1 1.09955307e0 5.45954062e-1 5.45954062e-1
8.0e-1 1.09955307e0 4.6992598e-1 4.6992598e-1
9.0e-1 1.09955307e0 3.96401495e-1 3.96401495e-1
1.0e0 1.09955307e0 3.2776851e-1 3.2776851e-1
1.1e0 1.09955307e0 2.6574671e-1 2.6574671e-1
1.2e0 1.09955307e0 2.11120143e-1 2.11120143e-1
1.3e0 1.09955307e0 1.64423245e-1 1.64423245e-1
1.4e0 1.09955307e0 1.25469217e-1 1.25469217e-1
1.5e0 1.09955307e0 9.392823e-2 9.392823e-2
1.6e0 1.09955307e0 6.88762616e-2 6.88762616e-2
1.7e0 1.09955307e0 4.95164804e-2 4.95164804e-2
1.8e0 1.09955307e0 3.48933601e-2 3.48933601e-2
1.9e0 1.09955307e0 2.4101921e-2 2.4101921e-2
2.0e0 1.09955307e0 1.63183206e-2 1.63183206e-2

-2.0e0 1.25663208e0 1.74183081e-2 1.74183081e-2
-1.9e0 1.25663208e0 2.57265863e-2 2.57265863e-2
-1.8e0 1.25663208e0 3.72454561e-2 3.72454561e-2
-1.7e0 1.25663208e0 5.28542937e-2 5.28542937e-2
-1.6e0 1.25663208e0 7.35190814e-2 7.35190814e-2
-1.5e0 1.25663208e0 1.00259756e-1 1.00259756e-1
-1.4e0 1.25663208e0 1.33926862e-1 1.33926862e-1
-1.3e0 1.25663208e0 1.75506708e-1 1.75506708e-1
-1.2e0 1.25663208e0 2.25351357e-1 2.25351357e-1
-1.1e0 1.25663208e0 2.83660197e-1 2.83660197e-1
-1.0e0 1.25663208e0 3.49862772e-1 3.49862772e-1
-9.0e-1 1.25663208e0 4.23122177e-1 4.23122177e-1
-8.0e-1 1.25663208e0 5.01602809e-1 5.01602809e-1
-7.0e-1 1.25663208e0 5.82755803e-1 5.82755803e-1
-6.0e-1 1.25663208e0 6.63595049e-1 6.63595049e-1
-5.0e-1 1.25663208e0 7.40848848e-1 7.40848848e-1
-4.0e-1 1.25663208e0 8.10579837e-1 8.10579837e-1
-3.0e-1 1.25663208e0 8.69364233e-1 8.69364233e-1
-2.0e-1 1.25663208e0 9.13987509e-1 9.13987509e-1
-1.0e-1 1.25663208e0 9.41758151e-1 9.41758151e-1
0.0e0 1.25663208e0 9.5104996e-1 9.5104996e-1
1.0e-1 1.25663208e0 9.41758151e-1 9.41758151e-1
2.0e-1 1.25663208e0 9.13987509e-1 9.13987509e-1
3.0e-1 1.25663208e0 8.69364233e-1 8.69364233e-1
4.0e-1 1.25663208e0 8.10579837e-1 8.10579837e-1
5.0e-1 1.25663208e0 7.40848848e-1 7.40848848e-1
6.0e-1 1.25663208e0 6.63595049e-1 6.63595049e-1
7.0e-1 1.25663208e0 5.82755803e-1 5.82755803e-1
8.0e-1 1.25663208e0 5.01602809e-1 5.01602809e-1
9.0e-1 1.25663208e0 4.23122177e-1 4.23122177e-1
1.0e0 1.25663208e0 3.49862772e-1 3.49862772e-1
1.1e0 1.25663208e0 2.83660197e-1 2.83660197e-1
1.2e0 1.25663208e0 2.25351357e-1 2.25351357e-1
1.3e0 1.25663208e0 1.75506708e-1 1.75506708e-1
1.4e0 1.25663208e0 1.33926862e-1 1.33926862e-1
1.5e0 1.25663208e0 1.00259756e-1 1.00259756e-1
1.6e0 1.25663208e0 7.35190814e-2 7.35190814e-2
1.7e0 1.25663208e0 5.28542937e-2 5.28542937e-2
1.8e0 1.25663208e0 3.72454561e-2 3.72454561e-2
1.9e0 1.25663208e0 2.57265863e-2 2.57265863e-2
2.0e0 1.25663208e0 1.74183081e-2 1.74183081e-2

-2.0e0 1.41371109e0 1.80889972e-2 1.80889972e-2
-1.9e0 1.41371109e0 2.67171843e-2 2.67171843e-2
-1.8e0 1.41371109e0 3.86795865e-2 3.86795865e-2
-1.7e0 1.41371109e0 5.48894397e-2 5.48894397e-2
-1.6e0 1.41371109e0 7.63499219e-2 7.63499219e-2
-1.5e0 1.41371109e0 1.04120242e-1 1.04120242e-1
-1.4e0 1.41371109e0 1.39083693e-1 1.39083693e-1
-1.3e0 1.41371109e0 1.82264566e-1 1.82264566e-1
-1.2e0 1.41371109e0 2.34028474e-1 2.34028474e-1
-1.1e0 1.41371109e0 2.94582487e-1 2.94582487e-1
-1.0e0 1.41371109e0 3.63334181e-1 3.63334181e-1
-9.0e-1 1.41371109e0 4.39414429e-1 4.39414429e-1
-8.0e-1 1.41371109e0 5.20916945e-1 5.20916945e-1
-7.0e-1 1.41371109e0 6.0519472e-1 6.0519472e-1
-6.0e-1 1.41371109e0 6.89146669e-1 6.89146669e-1
-5.0e-1 1.41371109e0 7.69375113e-1 7.69375113e-1
-4.0e-1 1.41371109e0 8.41791083e-1 8.41791083e-1
-3.0e-1 1.41371109e0 9.02838963e-1 9.02838963e-1
-2.0e-1 1.41371109e0 9.49180452e-1 9.49180452e-1
-1.0e-1 1.41371109e0 9.78020396e-1 9.78020396e-1
0.0e0 1.41371109e0 9.8766998e-1 9.8766998e-1
1.0e-1 1.41371109e0 9.78020396e-1 9.78020396e-1
2.0e-1 1.41371109e0 9.49180452e-1 9.49180452e-1
3.0e-1 1.41371109e0 9.02838963e-1 9.02838963e-1
4.0e-1 1.41371109e0 8.41791083e-1 8.41791083e-1
5.0e-1 1.41371109e0 7.69375113e-1 7.69375113e-1
6.0e-1 1.41371109e0 6.89146669e-1 6.89146669e-1
7.0e-1 1.41371109e0 6.0519472e-1 6.0519472e-1
8.0e-1 1.41371109e0 5.20916945e-1 5.20916945e-1
9.0e-1 1.41371109e0 4.39414429e-1 4.39414429e-1
1.0e0 1.41371109e0 3.63334181e-1 3.63334181e-1
1.1e0 1.41371109e0 2.94582487e-1 2.94582487e-1
1.2e0 1.41371109e0 2.34028474e-1 2.34028474e-1
1.3e0 1.41371109e0 1.82264566e-1 1.82264566e-1
1.4e0 1.41371109e0 1.39083693e-1 1.39083693e-1
1.5e0 1.41371109e0 1.04120242e-1 1.04120242e-1
1.6e0 1.41371109e0 7.63499219e-2 7.63499219e-2
1.7e0 1.41371109e0 5.48894397e-2 5.48894397e-2
1.8e0 1.41371109e0 3.86795865e-2 3.86795865e-2
1.9e0 1.41371109e0 2.67171843e-2 2.67171843e-2
2.0e0 1.41371109e0 1.80889972e-2 1.80889972e-2

-2.0e0 1.5707901e0 1.83144531e-2 1.83144531e-2
-1.9e0 1.5707901e0 2.70501794e-2 2.70501794e-2
-1.8e0 1.5707901e0 3.91616774e-2 3.91616774e-2
-1.7e0 1.5707901e0 5.55735655e-2 5.55735655e-2
-1.6e0 1.5707901e0 7.73015248e-2 7.73015248e-2
-1.5e0 1.5707901e0 1.05417966e-1 1.05417966e-1
-1.4e0 1.5707901e0 1.40817192e-1 1.40817192e-1
-1.3e0 1.5707901e0 1.84536258e-1 1.84536258e-1
-1.2e0 1.5707901e0 2.36945335e-1 2.36945335e-1
-1.1e0 1.5707901e0 2.98254077e-1 2.98254077e-1
-1.0e0 1.5707901e0 3.67862671e-1 3.67862671e-1
-9.0e-1 1.5707901e0 4.4489116e-1 4.4489116e-1
-8.0e-1 1.5707901e0 5.274095e-1 5.274095e-1
-7.0e-1 1.5707901e0 6.12737689e-1 6.12737689e-1
-6.0e-1 1.5707901e0 6.97735991e-1 6.97735991e-1
-5.0e-1 1.5707901e0 7.78964378e-1 7.78964378e-1
-4.0e-1 1.5707901e0 8.5228292e-1 8.5228292e-1
